law_code	law_name	volume	book	bab	chapter	section	paragraph	article_number	text
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره اول - در خیارات	439	ماده 439- اگر بایع تدلیس نموده باشد مشتری حق فسخ بیع را خواهد داشت و همچنین است بایع نسبت به ثمن شخصی در صورت تدلیس مشتری.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره اول - در خیارات	440	ماده 440- خیار تدلیس بعد از علم به آن فوری است. نهم- در خیار تبعض صفقه
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره اول - در خیارات	441	ماده 441- خیار تبعض صفقه وقتی حاصل میشود که عقد بیع نسبت به بعض مبیع به جهتی از جهات باطل باشد در این صورت مشتری حق خواهد داشت بیع را فسخ نماید یا به نسبت قسمتی که بیع واقع شده است قبول کند و نسبت به قسمتی که بیع باطل بوده است ثمن را استرداد کند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره اول - در خیارات	442	ماده 442- در مورد تبعض صفقه قسمتی از ثمن که باید به مشتری برگردد به طریق ذیل حساب میشود: آن قسمت از مبیع که به ملکیت مشتری قرارگرفته منفرداً قیمت میشود و هر نسبتی که بین قیمت مزبور و قیمتی که مجموع مبیع در حال اجتماع دارد پیدا شود به همان نسبت از ثمن را بایع نگاه داشته و بقیه را باید به مشتری رد نماید.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره اول - در خیارات	443	ماده 443- تبعض صفقه وقتی موجب خیار است که مشتری در حین معامله عالم به آن نباشد ولی در هر حال ثمن تقسیط میشود. دهم- در خیار تخلف شرط
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره اول - در خیارات	444	ماده 444- احکام خیار تخلف شرطی به طوری است که در مواد 234 الی 245 ذکر شده است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	445	ماده 445- هر یک از خیارات بعد از فوت منتقل به وراث میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	446	ماده 446- خیار شرط ممکن است به قید مباشرت و اختصاص به شخص مشروطٌله قرار داده شود در این صورت منتقل به وراث نخواهد شد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	447	ماده 447- هرگاه شرط خیار برای شخصی غیر از متعاملین شده باشد منتقل به ورثه نخواهد شد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	448	ماده 448- سقوط تمام یا بعضی از خیارات را میتوان در ضمن عقد شرط نمود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	449	ماده 449- فسخ به هر لفظ یا فعلی که دلالت بر آن نماید حاصل میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	450	ماده 450- تصرفاتی که نوعاً کاشف از رضای معامله باشد امضای فعلی است مثل آنکه مشتری که خیار دارد با علم به خیار مبیع را بفروشد یا رهن بگذارد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	451	ماده 451- تصرفاتی که نوعاً کاشف از به هم زدن معامله باشد فسخ فعلی است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	452	ماده 452- اگر متعاملین هر دو خیار داشته باشند و یکی از آنها امضا کند و دیگری فسخ نماید معامله منفسخ میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل اول - در بیع	مبحث پنجم- در خیارات و احکام راجعه به آن	فقره دوم- در احکام خیارات به طور کلی	453	ماده 453- در خیار مجلس و حیوان و شرط اگر مبیع بعد از تسلیم و در زمان خیار بایع یا متعاملین تلف یا ناقص شود بر عهده مشتری است و اگر خیار مختص مشتری باشد تلف یا نقص به عهده بایع است.
